Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765574206,300,,Aggregated,50.100000,0.000000,4700,5200,5500,5600,5900,6100,6400,6500,6900,6900,6900,1519,0,2400.0,2675.360209259851,272.4292500060983,6906.0272090137005,600.6477946017117
1765574207,300,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,5600,5900,6000,6100,6300,6500,6700,6800,6900,6900,6900,1353,0,3300.0,3440.943298007812,354.6146669978043,6918.532708994462,693.5358462675536
1765574207,300,POST,/api/v1/users,9.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574207,300,,Aggregated,51.000000,0.000000,5400,5800,6000,6000,6200,6400,6700,6800,6900,6900,6900,1653,0,2700.0,2946.323681028801,272.4292500060983,6918.532708994462,608.1917725347853
1765574208,300,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,5600,5900,6000,6100,6300,6500,6700,6800,6900,6900,6900,1353,0,3300.0,3440.943298007812,354.6146669978043,6918.532708994462,693.5358462675536
1765574208,300,POST,/api/v1/users,9.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574208,300,,Aggregated,51.000000,0.000000,5400,5800,6000,6000,6200,6400,6700,6800,6900,6900,6900,1653,0,2700.0,2946.323681028801,272.4292500060983,6918.532708994462,608.1917725347853
1765574209,300,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,5600,5900,6000,6100,6300,6500,6700,6800,6900,6900,6900,1353,0,3300.0,3440.943298007812,354.6146669978043,6918.532708994462,693.5358462675536
1765574209,300,POST,/api/v1/users,9.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574209,300,,Aggregated,51.000000,0.000000,5400,5800,6000,6000,6200,6400,6700,6800,6900,6900,6900,1653,0,2700.0,2946.323681028801,272.4292500060983,6918.532708994462,608.1917725347853
1765574210,300,POST,/api/v1/accounts/open-debit-card-account,41.700000,0.000000,5900,6100,6200,6300,6400,6500,6700,6800,6900,6900,6900,1516,0,3700.0,3715.9286364858754,354.6146669978043,6918.532708994462,693.6220316622691
1765574210,300,POST,/api/v1/users,6.000000,0.000000,1100,1200,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574210,300,,Aggregated,47.700000,0.000000,5900,6000,6100,6200,6400,6500,6700,6800,6900,6900,6900,1816,0,3100.0,3220.2778499166443,272.4292500060983,6918.532708994462,615.9240088105727
1765574211,300,POST,/api/v1/accounts/open-debit-card-account,41.700000,0.000000,5900,6100,6200,6300,6400,6500,6700,6800,6900,6900,6900,1516,0,3700.0,3715.9286364858754,354.6146669978043,6918.532708994462,693.6220316622691
1765574211,300,POST,/api/v1/users,6.000000,0.000000,1100,1200,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574211,300,,Aggregated,47.700000,0.000000,5900,6000,6100,6200,6400,6500,6700,6800,6900,6900,6900,1816,0,3100.0,3220.2778499166443,272.4292500060983,6918.532708994462,615.9240088105727
1765574212,300,POST,/api/v1/accounts/open-debit-card-account,41.700000,0.000000,5900,6100,6200,6300,6400,6500,6700,6800,6900,6900,6900,1516,0,3700.0,3715.9286364858754,354.6146669978043,6918.532708994462,693.6220316622691
1765574212,300,POST,/api/v1/users,6.000000,0.000000,1100,1200,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574212,300,,Aggregated,47.700000,0.000000,5900,6000,6100,6200,6400,6500,6700,6800,6900,6900,6900,1816,0,3100.0,3220.2778499166443,272.4292500060983,6918.532708994462,615.9240088105727
1765574213,300,POST,/api/v1/accounts/open-debit-card-account,46.800000,0.000000,6000,6200,6200,6300,6400,6500,6700,6800,6900,6900,6900,1662,0,4300.0,3920.462499574961,354.6146669978043,6918.532708994462,693.6859205776174
1765574213,300,POST,/api/v1/users,4.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574213,300,,Aggregated,50.800000,0.000000,6000,6200,6200,6300,6400,6500,6700,6800,6900,6900,6900,1962,0,3300.0,3430.420711941704,272.4292500060983,6918.532708994462,621.7599388379205
1765574214,300,POST,/api/v1/accounts/open-debit-card-account,46.800000,0.000000,6000,6200,6200,6300,6400,6500,6700,6800,6900,6900,6900,1662,0,4300.0,3920.462499574961,354.6146669978043,6918.532708994462,693.6859205776174
1765574214,300,POST,/api/v1/users,4.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574214,300,,Aggregated,50.800000,0.000000,6000,6200,6200,6300,6400,6500,6700,6800,6900,6900,6900,1962,0,3300.0,3430.420711941704,272.4292500060983,6918.532708994462,621.7599388379205
1765574215,300,POST,/api/v1/accounts/open-debit-card-account,46.800000,0.000000,6000,6200,6200,6300,6400,6500,6700,6800,6900,6900,6900,1662,0,4300.0,3920.462499574961,354.6146669978043,6918.532708994462,693.6859205776174
1765574215,300,POST,/api/v1/users,4.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574215,300,,Aggregated,50.800000,0.000000,6000,6200,6200,6300,6400,6500,6700,6800,6900,6900,6900,1962,0,3300.0,3430.420711941704,272.4292500060983,6918.532708994462,621.7599388379205
1765574216,300,POST,/api/v1/accounts/open-debit-card-account,48.800000,0.000000,6100,6200,6200,6300,6400,6500,6600,6600,6900,6900,6900,1825,0,4600.0,4096.835272879179,354.6146669978043,6918.532708994462,693.7468493150685
1765574216,300,POST,/api/v1/users,0.900000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574216,300,,Aggregated,49.700000,0.000000,6100,6200,6200,6300,6400,6500,6600,6600,6900,6900,6900,2125,0,3700.0,3619.4828873131955,272.4292500060983,6918.532708994462,627.3294117647059
1765574217,300,POST,/api/v1/accounts/open-debit-card-account,48.800000,0.000000,6100,6200,6200,6300,6400,6500,6600,6600,6900,6900,6900,1825,0,4600.0,4096.835272879179,354.6146669978043,6918.532708994462,693.7468493150685
1765574217,300,POST,/api/v1/users,0.900000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574217,300,,Aggregated,49.700000,0.000000,6100,6200,6200,6300,6400,6500,6600,6600,6900,6900,6900,2125,0,3700.0,3619.4828873131955,272.4292500060983,6918.532708994462,627.3294117647059
1765574218,300,POST,/api/v1/accounts/open-debit-card-account,48.800000,0.000000,6100,6200,6200,6300,6400,6500,6600,6600,6900,6900,6900,1825,0,4600.0,4096.835272879179,354.6146669978043,6918.532708994462,693.7468493150685
1765574218,300,POST,/api/v1/users,0.900000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574218,300,,Aggregated,49.700000,0.000000,6100,6200,6200,6300,6400,6500,6600,6600,6900,6900,6900,2125,0,3700.0,3619.4828873131955,272.4292500060983,6918.532708994462,627.3294117647059
1765574219,300,POST,/api/v1/accounts/open-debit-card-account,51.400000,0.000000,6100,6100,6200,6300,6400,6400,6600,6600,6800,6800,6800,1975,0,4800.0,4231.389424202822,354.6146669978043,6918.532708994462,693.766582278481
1765574219,300,POST,/api/v1/users,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574219,300,,Aggregated,51.400000,0.000000,6100,6100,6200,6300,6400,6400,6600,6600,6800,6800,6800,2275,0,4300.0,3767.7674177303797,272.4292500060983,6918.532708994462,631.7257142857143
1765574220,300,POST,/api/v1/accounts/open-debit-card-account,51.400000,0.000000,6100,6100,6200,6300,6400,6400,6600,6600,6800,6800,6800,1975,0,4800.0,4231.389424202822,354.6146669978043,6918.532708994462,693.766582278481
1765574220,300,POST,/api/v1/users,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574220,300,,Aggregated,51.400000,0.000000,6100,6100,6200,6300,6400,6400,6600,6600,6800,6800,6800,2275,0,4300.0,3767.7674177303797,272.4292500060983,6918.532708994462,631.7257142857143
1765574221,300,POST,/api/v1/accounts/open-debit-card-account,51.400000,0.000000,6100,6100,6200,6300,6400,6400,6600,6600,6800,6800,6800,1975,0,4800.0,4231.389424202822,354.6146669978043,6918.532708994462,693.766582278481
1765574221,300,POST,/api/v1/users,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574221,300,,Aggregated,51.400000,0.000000,6100,6100,6200,6300,6400,6400,6600,6600,6800,6800,6800,2275,0,4300.0,3767.7674177303797,272.4292500060983,6918.532708994462,631.7257142857143
1765574222,300,POST,/api/v1/accounts/open-debit-card-account,50.700000,0.000000,6000,6100,6200,6200,6300,6400,6500,6500,6600,6600,6600,2115,0,5300.0,4343.86951808962,354.6146669978043,6918.532708994462,693.8075650118203
1765574222,300,POST,/api/v1/users,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574222,300,,Aggregated,50.700000,0.000000,6000,6100,6200,6200,6300,6400,6500,6500,6600,6600,6600,2415,0,4500.0,3893.151467203142,272.4292500060983,6918.532708994462,635.3581780538302
1765574223,300,POST,/api/v1/accounts/open-debit-card-account,50.700000,0.000000,6000,6100,6200,6200,6300,6400,6500,6500,6600,6600,6600,2115,0,5300.0,4343.86951808962,354.6146669978043,6918.532708994462,693.8075650118203
1765574223,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574223,300,,Aggregated,50.700000,0.000000,6000,6100,6200,6200,6300,6400,6500,6500,6600,6600,6600,2415,0,4500.0,3893.151467203142,272.4292500060983,6918.532708994462,635.3581780538302
1765574224,300,POST,/api/v1/accounts/open-debit-card-account,50.700000,0.000000,6000,6100,6200,6200,6300,6400,6500,6500,6600,6600,6600,2115,0,5300.0,4343.86951808962,354.6146669978043,6918.532708994462,693.8075650118203
1765574224,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574224,300,,Aggregated,50.700000,0.000000,6000,6100,6200,6200,6300,6400,6500,6500,6600,6600,6600,2415,0,4500.0,3893.151467203142,272.4292500060983,6918.532708994462,635.3581780538302
1765574225,300,POST,/api/v1/accounts/open-debit-card-account,51.000000,0.000000,6000,6100,6200,6200,6300,6400,6500,6600,6700,6700,6700,2266,0,5400.0,4464.436277787971,354.6146669978043,6918.532708994462,693.8230361871139
1765574225,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574225,300,,Aggregated,51.000000,0.000000,6000,6100,6200,6200,6300,6400,6500,6600,6700,6700,6700,2566,0,4800.0,4026.145505847071,272.4292500060983,6918.532708994462,638.8113795791114
1765574226,300,POST,/api/v1/accounts/open-debit-card-account,51.000000,0.000000,6000,6100,6200,6200,6300,6400,6500,6600,6700,6700,6700,2266,0,5400.0,4464.436277787971,354.6146669978043,6918.532708994462,693.8230361871139
1765574226,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574226,300,,Aggregated,51.000000,0.000000,6000,6100,6200,6200,6300,6400,6500,6600,6700,6700,6700,2566,0,4800.0,4026.145505847071,272.4292500060983,6918.532708994462,638.8113795791114
1765574227,300,POST,/api/v1/accounts/open-debit-card-account,51.000000,0.000000,6000,6100,6200,6200,6300,6400,6500,6600,6700,6700,6700,2266,0,5400.0,4464.436277787971,354.6146669978043,6918.532708994462,693.8230361871139
1765574227,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574227,300,,Aggregated,51.000000,0.000000,6000,6100,6200,6200,6300,6400,6500,6600,6700,6700,6700,2566,0,4800.0,4026.145505847071,272.4292500060983,6918.532708994462,638.8113795791114
1765574228,300,POST,/api/v1/accounts/open-debit-card-account,49.100000,0.000000,6100,6200,6300,6300,6500,6800,7000,7200,7500,7500,7500,2368,0,5400.0,4548.526030778924,354.6146669978043,7538.205749995541,693.8141891891892
1765574228,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574228,300,,Aggregated,49.100000,0.000000,6100,6200,6300,6300,6500,6800,7000,7200,7500,7500,7500,2668,0,5200.0,4117.536133216092,272.4292500060983,7538.205749995541,640.9066716641679
1765574230,300,POST,/api/v1/accounts/open-debit-card-account,49.100000,0.000000,6100,6200,6300,6300,6500,6800,7000,7200,7500,7500,7500,2368,0,5400.0,4548.526030778924,354.6146669978043,7538.205749995541,693.8141891891892
1765574230,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574230,300,,Aggregated,49.100000,0.000000,6100,6200,6300,6300,6500,6800,7000,7200,7500,7500,7500,2668,0,5200.0,4117.536133216092,272.4292500060983,7538.205749995541,640.9066716641679
1765574231,300,POST,/api/v1/accounts/open-debit-card-account,49.100000,0.000000,6100,6300,6300,6400,6700,6900,7100,7200,7500,7500,7500,2368,0,5400.0,4548.526030778924,354.6146669978043,7538.205749995541,693.8141891891892
1765574231,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574231,300,,Aggregated,49.100000,0.000000,6100,6300,6300,6400,6700,6900,7100,7200,7500,7500,7500,2668,0,5200.0,4117.536133216092,272.4292500060983,7538.205749995541,640.9066716641679
1765574232,300,POST,/api/v1/accounts/open-debit-card-account,45.300000,0.000000,6200,6400,6800,7000,7600,7600,7700,7800,7800,7800,7800,2476,0,5500.0,4664.520484758688,354.6146669978043,7807.988542001112,693.8719709208401
1765574232,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574232,300,,Aggregated,45.300000,0.000000,6200,6400,6800,7000,7600,7600,7700,7800,7800,7800,7800,2776,0,5300.0,4237.762781987952,272.4292500060983,7807.988542001112,643.0165706051873
1765574233,300,POST,/api/v1/accounts/open-debit-card-account,45.300000,0.000000,6200,6400,6800,7000,7600,7600,7700,7800,7800,7800,7800,2476,0,5500.0,4664.520484758688,354.6146669978043,7807.988542001112,693.8719709208401
1765574233,300,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574233,300,,Aggregated,45.300000,0.000000,6200,6400,6800,7000,7600,7600,7700,7800,7800,7800,7800,2776,0,5300.0,4237.762781987952,272.4292500060983,7807.988542001112,643.0165706051873
1765574234,0,POST,/api/v1/accounts/open-debit-card-account,45.300000,0.000000,6400,6900,7200,7500,7600,7700,7800,7800,7800,7800,7800,2476,0,5500.0,4664.520484758688,354.6146669978043,7807.988542001112,693.8719709208401
1765574234,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574234,0,,Aggregated,45.300000,0.000000,6400,6900,7200,7500,7600,7700,7800,7800,7800,7800,7800,2776,0,5300.0,4237.762781987952,272.4292500060983,7807.988542001112,643.0165706051873
1765574235,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,6900,7400,7600,7700,8000,8100,8100,8200,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574235,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574235,0,,Aggregated,42.000000,0.000000,6900,7400,7600,7700,8000,8100,8100,8200,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574236,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,6900,7400,7600,7700,8000,8100,8100,8200,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574236,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574236,0,,Aggregated,42.000000,0.000000,6900,7400,7600,7700,8000,8100,8100,8200,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574237,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7500,7600,7800,7900,8100,8100,8200,8200,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574237,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574237,0,,Aggregated,42.000000,0.000000,7500,7600,7800,7900,8100,8100,8200,8200,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574238,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7500,7600,7800,7900,8100,8100,8200,8200,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574238,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574238,0,,Aggregated,42.000000,0.000000,7500,7600,7800,7900,8100,8100,8200,8200,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574239,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7500,7600,7800,7900,8100,8100,8200,8200,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574239,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574239,0,,Aggregated,42.000000,0.000000,7500,7600,7800,7900,8100,8100,8200,8200,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574240,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7600,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574240,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574240,0,,Aggregated,42.000000,0.000000,7600,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574241,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7600,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574241,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574241,0,,Aggregated,42.000000,0.000000,7600,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574242,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7600,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574242,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574242,0,,Aggregated,42.000000,0.000000,7600,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574243,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574243,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574243,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574244,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574244,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574244,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574245,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574245,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574245,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574246,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574246,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574246,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574247,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574247,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574247,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574248,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574248,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574248,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574249,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574249,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574249,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574250,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574250,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574250,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574251,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574251,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574251,0,,Aggregated,42.000000,0.000000,7900,8000,8000,8100,8200,8200,8300,8300,8300,8300,8300,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574252,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
1765574252,0,POST,/api/v1/users,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,300,0,740.0,715.5892084534571,272.4292500060983,1306.805207990692,223.29
1765574252,0,,Aggregated,42.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2865,0,5400.0,4348.5274050933995,272.4292500060983,8302.692834011395,644.5968586387435
1765574253,0,POST,/api/v1/accounts/open-debit-card-account,42.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2565,0,5600.0,4773.432457331987,354.6146669978043,8302.692834011395,693.8725146198831
