Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766582636,230,HTTP,POST /api/v1/accounts/open-debit-card-account,39.700000,0.000000,2900,3300,3400,3600,4000,4400,4800,5400,9900,9900,9900,660,0,2300.0,2185.1495096177764,252.45213508605957,9900.024890899658,694.3333333333334
1766582636,230,HTTP,POST /api/v1/users,9.100000,0.000000,640,750,850,910,1200,1800,2200,2500,4700,4700,4700,200,0,520.0,654.6248149871826,59.72623825073242,4689.42403793335,224.08
1766582636,230,,Aggregated,48.800000,0.000000,2600,3000,3300,3400,3900,4400,4600,5400,9900,9900,9900,860,0,1500.0,1829.2135341222895,59.72623825073242,9900.024890899658,584.9720930232559
1766582637,240,HTTP,POST /api/v1/accounts/open-debit-card-account,39.700000,0.000000,3200,3400,3600,3800,4200,4500,4900,5400,9900,9900,9900,660,0,2300.0,2185.1495096177764,252.45213508605957,9900.024890899658,694.3333333333334
1766582637,240,HTTP,POST /api/v1/users,9.100000,0.000000,750,830,910,1100,1200,1800,2200,4700,4700,4700,4700,200,0,520.0,654.6248149871826,59.72623825073242,4689.42403793335,224.08
1766582637,240,,Aggregated,48.800000,0.000000,2900,3300,3400,3600,4100,4400,4800,5400,9900,9900,9900,860,0,1500.0,1829.2135341222895,59.72623825073242,9900.024890899658,584.9720930232559
1766582638,250,HTTP,POST /api/v1/accounts/open-debit-card-account,37.500000,0.000000,3600,4200,4500,4600,4900,5200,5700,6600,9900,9900,9900,788,0,2600.0,2595.5690091031456,252.45213508605957,9900.024890899658,694.3527918781726
1766582638,250,HTTP,POST /api/v1/users,9.500000,0.000000,790,1000,1100,1100,1300,1700,1900,2200,4700,4700,4700,229,0,570.0,701.0313059044718,59.72623825073242,4689.42403793335,224.2183406113537
1766582638,250,,Aggregated,47.000000,0.000000,3300,3900,4400,4500,4800,5100,5500,5900,9900,9900,9900,1017,0,1900.0,2168.972023820455,59.72623825073242,9900.024890899658,588.4916420845624
1766582639,260,HTTP,POST /api/v1/accounts/open-debit-card-account,37.500000,0.000000,3600,4200,4500,4600,4900,5200,5700,6600,9900,9900,9900,788,0,2600.0,2595.5690091031456,252.45213508605957,9900.024890899658,694.3527918781726
1766582639,260,HTTP,POST /api/v1/users,9.500000,0.000000,790,1000,1100,1100,1300,1700,1900,2200,4700,4700,4700,229,0,570.0,701.0313059044718,59.72623825073242,4689.42403793335,224.2183406113537
